axis	diff_a_b	p
('abstract', 'concrete')	0.0015159870921918409	0.0
('adnate', 'connate')	0.0006098890301590833	0.0
('aft', 'fore')	0.001981190055900959	0.0
('angular', 'rounded')	0.001764441012441307	0.0
('apocrine', 'eccrine')	0.000505710388229225	0.0
('asynchronous', 'synchronous')	0.0008140472947560824	0.0
('back', 'front')	0.006639577013890081	0.0
('cacophonous', 'euphonious')	0.0027446241199155464	0.0
('confined', 'invasive')	0.0013710263920314507	0.0
('curved', 'straight')	0.004539365861556885	0.0
('dangerous', 'safe')	0.0026865761066412978	0.0
('dark', 'light')	0.00214622563523213	0.0
('deductive', 'inductive')	0.0009442678740885493	0.0
('dejected', 'elated')	0.0018994348574908164	0.0
('disorienting', 'orienting')	0.002796189175128521	0.0
('disproportionate', 'proportionate')	0.0016638837622428206	0.0
('dull', 'sharp')	0.0023306908311433224	0.0
('fallible', 'infallible')	0.0011500627037991516	0.0
('flat', 'sharp')	0.0013805282391650252	0.0
('forgiving', 'unforgiving')	0.0022616051698534792	0.0
('formal', 'informal')	0.001402276495026042	0.0
('gabled', 'hipped')	0.0012684657327936139	0.0
('geographic', 'magnetic')	0.0016269634398953614	0.0
('heavy', 'light')	0.0016067998028479386	0.0
('horizontal', 'inclined')	0.0027852733535725597	0.0
('inclined', 'vertical')	0.002692300278068379	0.0
('instrumental', 'vocal')	0.0019038158319464988	0.0
('involuntary', 'voluntary')	0.0019908955720054876	0.0
('irreversible', 'reversible')	0.002261792938008568	0.0
('keyed', 'keyless')	0.0008365836928597142	0.0
('large', 'small')	0.0018066884595594928	0.0
('leaded', 'unleaded')	0.001777658538249024	0.0
('legato', 'staccato')	0.0027065023385791924	0.0
('lentic', 'lotic')	0.0006390234529772543	0.0
('loud', 'soft')	0.007406650117075794	0.0
('matched', 'mismatched')	0.003417449313554281	0.0
('narrow', 'wide')	0.0020829244921485874	0.0
('new', 'worn')	0.0027684854889031083	0.0
('noisy', 'quiet')	0.004410457847465323	0.0
('numerical', 'verbal')	0.0016773111408139021	0.0
('oblique', 'perpendicular')	0.0012494819876664415	0.0
('patterned', 'plain')	0.0019568170001480895	0.0
('prepared', 'unprepared')	0.0038023856182098515	0.0
('radiolucent', 'radiopaque')	0.000809306070503087	0.0
('sanitary', 'unsanitary')	0.00402868343541062	0.0
('shaven', 'unshaven')	0.0014165172020772139	0.0
('sheathed', 'unsheathed')	0.0018577545274672102	0.0
('short', 'tall')	0.0021326562529641784	0.0
('spineless', 'spinous')	0.0013643072775190845	0.0
('translatable', 'untranslatable')	0.0012716930102250916	0.0
('buttoned', 'unbuttoned')	0.0011635540710606988	0.001
('close', 'distant')	0.0018584186596218785	0.001
('early', 'middle')	0.0020026869119669447	0.001
('even', 'uneven')	0.0033129997168401537	0.001
('fair', 'foul')	0.001425561489498411	0.001
('glad', 'sad')	0.00243317447127008	0.001
('insecure', 'secure')	0.003801999509753967	0.001
('lossless', 'lossy')	0.0010447039958010203	0.001
('malnourished', 'nourished')	0.00139278375850519	0.001
('multilateral', 'unilateral')	0.0006004111112773861	0.001
('obligatory', 'optional')	0.0018892008240970915	0.001
('one-piece', 'three-piece')	0.0010964795262182734	0.001
('overhead', 'surface')	0.0015827637210730737	0.001
('private', 'public')	0.0014429737348295515	0.001
('publicized', 'suppressed')	0.0010057445654692771	0.001
('toothed', 'toothless')	0.0011152572625589396	0.001
('active', 'quiet')	0.002820815981464343	0.002
('conjunctive', 'disjunctive')	0.0005411216609778943	0.002
('equal', 'unequal')	0.002510838929925343	0.002
('finished', 'unfinished')	0.002038547969479611	0.002
('insured', 'uninsured')	0.000762541492034649	0.002
('irregular', 'regular')	0.001732501348309299	0.002
('little', 'much')	0.0030785059090462676	0.002
('accordant', 'discordant')	0.0009466328369046413	0.003
('autogenous', 'heterogenous')	0.0004985302679128729	0.003
('bare', 'covered')	0.0011119254687116074	0.003
('cooperative', 'uncooperative')	0.0025674722770881384	0.003
('empty', 'full')	0.002014607965496606	0.003
('natural', 'unnatural')	0.0033934453797852017	0.003
('necessary', 'unnecessary')	0.003435564541244069	0.003
('neutral', 'positive')	0.0010897928456435717	0.003
('offside', 'onside')	0.0004987746393076606	0.003
('taciturn', 'voluble')	0.0007026057636456331	0.003
('applied', 'theoretical')	0.0009211095721716545	0.004
('defensive', 'offensive')	0.0010101643017999917	0.004
('first', 'second')	0.0013390748918253583	0.004
('hypertonic', 'isotonic')	0.0005838191397713557	0.004
('impossible', 'possible')	0.0021361564851091093	0.004
('intensifying', 'moderating')	0.0007077714192596689	0.004
('profane', 'sacred')	0.002227783969130144	0.004
('restful', 'restless')	0.0016510422255933193	0.004
('lax', 'tense')	0.0011824313833176583	0.005
('comfortable', 'uncomfortable')	0.0031523043981517493	0.006
('congruent', 'incongruent')	0.0016284325517539116	0.006
('innocuous', 'noxious')	0.0008660658654098333	0.006
('integrated', 'segregated')	0.0012735886423195482	0.006
('invalid', 'valid')	0.0012754445727854577	0.006
('irreplaceable', 'replaceable')	0.0011456338619546865	0.006
('irresponsible', 'responsible')	0.0022359385365846446	0.006
('round', 'square')	0.001375064386659795	0.006
('binucleate', 'mononuclear')	0.000873613623534102	0.007
('dicotyledonous', 'monocotyledonous')	0.00031326071022659443	0.007
('edible', 'inedible')	0.0018904386107289279	0.007
('flat', 'natural')	0.0010154366588698074	0.007
('hatless', 'hatted')	0.0005506948069805341	0.007
('natural', 'sharp')	0.00093779297277232	0.007
('disordered', 'ordered')	0.001961244276990029	0.008
('down', 'up')	0.0009805838279019477	0.008
('moonless', 'moonlit')	0.0009470195822847086	0.008
('supervised', 'unsupervised')	0.0012702606890860127	0.008
('disorganized', 'organized')	0.0027152484602571674	0.009
('inside', 'outside')	0.0013783371727446453	0.009
('unveiled', 'veiled')	0.0012876984567890756	0.009
('fingered', 'fingerless')	0.0008626117780685294	0.01
('healthy', 'unhealthy')	0.0021351051103527165	0.01
('impersonal', 'personal')	0.0021244570749597274	0.01
('wired', 'wireless')	0.0009468928974611691	0.01
('appropriate', 'inappropriate')	0.002460365810140551	0.011
('bright', 'dull')	0.0018847600238094085	0.011
('cursorial', 'fossorial')	0.0002579414697634374	0.011
('inopportune', 'opportune')	0.0013939363651446473	0.011
('running', 'standing')	0.0013821555520783868	0.011
('spoken', 'written')	0.0012896639120500708	0.011
('three-piece', 'two-piece')	0.0005721100382863123	0.011
('busy', 'idle')	0.001503894724718428	0.012
('clean', 'dirty')	0.0020044606536420585	0.012
('left-handed', 'right-handed')	0.00048723181825066847	0.012
('nonsteroidal', 'steroidal')	0.00042654246920284826	0.012
('right', 'wrong')	0.0023154303724566994	0.012
('fresh', 'stale')	0.002559774898638357	0.013
('pointed', 'pointless')	0.0019915639692734428	0.013
('alive', 'dead')	0.001023601235279059	0.014
('divisible', 'indivisible')	0.0006670489701841417	0.014
('maxi', 'midi')	0.00067407178328921	0.014
('midi', 'mini')	0.0010433349733279685	0.014
('objective', 'subjective')	0.001008652362259995	0.014
('bidirectional', 'unidirectional')	0.0003790274942052068	0.015
('ectomorphic', 'endomorphic')	0.00025446864170104505	0.015
('gradual', 'steep')	0.0007590783200823485	0.015
('intransitive', 'transitive')	0.0005847010124203976	0.015
('merciful', 'merciless')	0.0008295469759863885	0.015
('off-street', 'on-street')	0.0005429878740877739	0.015
('black', 'white')	0.0006649059619655224	0.016
('consecrated', 'desecrated')	0.0008786898253966644	0.016
('unwelcome', 'welcome')	0.002106080082399816	0.016
('bridgeable', 'unbridgeable')	0.00039128938125056016	0.017
('contemptible', 'estimable')	0.0014791450819228351	0.017
('active', 'passive')	0.0010105268361015772	0.018
('backward', 'forward')	0.0013889083075740369	0.018
('abaxial', 'adaxial')	0.0002584292632426422	0.019
('open', 'shut')	0.0014895106027320078	0.019
('vernal', 'wintry')	0.0006322499941816503	0.019
('agreeable', 'disagreeable')	0.0015682870029928731	0.02
('authorized', 'unauthorized')	0.00081726201985263	0.021
('compliant', 'defiant')	0.0011462808401904757	0.021
('inoperable', 'operable')	0.0008807058070758062	0.021
('attractive', 'unattractive')	0.0028051007817744486	0.022
('coherent', 'incoherent')	0.0015985787260130394	0.022
('late', 'middle')	0.0016136272728920738	0.023
('fair', 'unfair')	0.0016147391473056525	0.024
('fastened', 'unfastened')	0.0010812569615419937	0.024
('tidy', 'untidy')	0.001613786101478866	0.024
('awkward', 'graceful')	0.001666717481398964	0.025
('improvident', 'provident')	0.0006725593845240611	0.025
('irreverent', 'reverent')	0.0006845682970667935	0.025
('adequate', 'inadequate')	0.0018194915032378137	0.026
('backhand', 'forehand')	0.00034782566776531674	0.026
('fat', 'thin')	0.0008658827121770926	0.028
('hypotonic', 'isotonic')	0.0004678715611139339	0.028
('illogical', 'logical')	0.001644353678600951	0.028
('immature', 'mature')	0.001508841213253979	0.028
('marked', 'unmarked')	0.0008444454796480436	0.028
('myelinated', 'unmyelinated')	0.00030719085168053745	0.028
('stable', 'unstable')	0.001549302183106678	0.028
('algorithmic', 'heuristic')	0.00029683943473387576	0.029
('anticlinal', 'synclinal')	0.0002701666226875843	0.03
('disreputable', 'reputable')	0.0018858503517178906	0.03
('familiar', 'unfamiliar')	0.0010651827682819671	0.03
('intemperate', 'temperate')	0.0012149609486580568	0.031
('loose', 'tight')	0.0007573421037796106	0.031
('unwanted', 'wanted')	0.0013556104143751576	0.031
('bottom', 'top')	0.0011646984384198955	0.032
('cosmopolitan', 'endemic')	0.0010067332095885688	0.033
('frail', 'robust')	0.001368350293134396	0.033
('major', 'minor')	0.0007469221577891261	0.033
('herbivorous', 'omnivorous')	0.00037060212859162415	0.034
('published', 'unpublished')	0.0008256355537985599	0.034
('cold', 'hot')	0.0018770385707794508	0.035
('dull', 'lively')	0.0016082662634392016	0.035
('obtrusive', 'unobtrusive')	0.0012681693954047155	0.035
('crosswise', 'lengthwise')	0.0005932993584140877	0.036
('germfree', 'germy')	0.0004789484447149054	0.036
('aerobic', 'anaerobic')	0.00048681259943908874	0.037
('moving', 'still')	0.0012477796048822893	0.037
('antagonistic', 'synergistic')	0.0012594785702561822	0.038
('autologous', 'heterologous')	0.0002781547076322634	0.039
('distal', 'mesial')	0.0008277239862029004	0.04
('seasonable', 'unseasonable')	0.0005196344420325245	0.04
('big', 'little')	0.0014060928599788376	0.041
('naive', 'sophisticated')	0.0016440068283542757	0.041
('tasteful', 'tasteless')	0.0018460993932354116	0.042
('alterable', 'unalterable')	0.00036602958443385496	0.044
('convenient', 'inconvenient')	0.002020106371773668	0.044
('rested', 'tired')	0.0012965337735326623	0.044
('negative', 'neutral')	0.0006948507193608377	0.046
('acute', 'chronic')	0.0004352667034101779	0.047
('altricial', 'precocial')	0.00023769744341211175	0.047
('centrifugal', 'centripetal')	0.0006125918415882852	0.047
('humane', 'inhumane')	0.0012705334515618876	0.047
('joint', 'separate')	0.0012883090803055865	0.047
('sonic', 'supersonic')	0.0005791182485824845	0.047
('atonal', 'tonal')	0.0009118188235262507	0.048
('original', 'unoriginal')	0.0022114612604244525	0.048
('focused', 'unfocused')	0.0021633326280875373	0.049
('considerate', 'inconsiderate')	0.0015211187569785407	0.05
('dead', 'live')	0.0011651313199027378	0.05
('distal', 'proximal')	0.00023883002407758301	0.053
('pretentious', 'unpretentious')	0.0016770179396296409	0.054
('black-and-white', 'color')	0.0009235043748839237	0.055
('constructive', 'destructive')	0.0006975472421813754	0.055
('thick', 'thin')	0.0004589919041765758	0.055
('cenobitic', 'eremitic')	0.00020900938223053001	0.056
('double', 'single')	0.00048794845189586815	0.056
('hopeful', 'hopeless')	0.0009560922541976382	0.058
('custom-made', 'ready-made')	0.0006183672801685506	0.06
('exterior', 'interior')	0.0004544286444807151	0.06
('nonpartisan', 'partisan')	0.000662129567620161	0.06
('side', 'top')	0.000982559721239347	0.06
('bettering', 'worsening')	0.0006015239402412283	0.061
('roofed', 'roofless')	0.0005312177423206473	0.061
('educated', 'uneducated')	0.0014200902726929105	0.062
('nonretractile', 'retractile')	0.0002824916066340921	0.062
('east', 'west')	0.0005098227818667502	0.065
('employed', 'unemployed')	0.0008007820507168056	0.065
('impatient', 'patient')	0.0011808637777934675	0.065
('hungry', 'thirsty')	0.0009449004220686511	0.066
('bold', 'timid')	0.0009368822116211355	0.068
('immobile', 'mobile')	0.0013694815701563237	0.068
('lowered', 'raised')	0.0005660113393370896	0.07
('permissive', 'preventive')	0.0006047308721758831	0.07
('figurative', 'literal')	0.0005942213408507485	0.071
('holy', 'unholy')	0.0008273961098604335	0.071
('steady', 'unsteady')	0.0012386723306311853	0.071
('audible', 'inaudible')	0.0004434360064869119	0.072
('irrevocable', 'revocable')	0.00036501317394537543	0.072
('anabolic', 'catabolic')	0.00043659119999048864	0.073
('immunocompetent', 'immunodeficient')	0.0002352543484462578	0.074
('impervious', 'pervious')	0.0005921805578095983	0.074
('irrelevant', 'relevant')	0.0015354213132402587	0.074
('relaxed', 'tense')	0.0009312674827946909	0.074
('flexible', 'inflexible')	0.0014058633187852797	0.075
('diachronic', 'synchronic')	0.000265249465926896	0.076
('digestible', 'indigestible')	0.0006572048667113032	0.076
('polished', 'unpolished')	0.001291575545388706	0.076
('qualified', 'unqualified')	0.0012401880758261506	0.077
('credulous', 'incredulous')	0.0004966471506668126	0.079
('awned', 'awnless')	0.0001689737427735653	0.08
('eucaryotic', 'procaryotic')	0.00022214229676029889	0.081
('consistent', 'inconsistent')	0.0013730873210164862	0.082
('best', 'worst')	0.002124657692672347	0.087
('autumnal', 'wintry')	0.0003725579515488093	0.088
('anterior', 'posterior')	0.00026656872619975963	0.09
('mental', 'physical')	0.00031170291962617737	0.091
('far', 'near')	0.0014294347285790081	0.092
('satisfactory', 'unsatisfactory')	0.001030356103396044	0.092
('smart', 'stupid')	0.0017112055732938034	0.092
('happy', 'unhappy')	0.0015325604338810549	0.096
('insatiate', 'satiate')	0.00039251710614070495	0.096
('nonsuppurative', 'suppurative')	0.0002578415753725712	0.096
('sold', 'unsold')	0.0009582047602039335	0.096
('better', 'worse')	0.0018954724455776464	0.098
('inoperative', 'operative')	0.0006652405443727605	0.098
('maxi', 'mini')	0.0006759514112636093	0.098
('weedless', 'weedy')	0.00034470796968389186	0.098
('friendly', 'unfriendly')	0.001758976882827959	0.1
('fortunate', 'unfortunate')	0.0010426107781609222	0.103
('rural', 'urban')	0.0005745643547791883	0.103
('anisotropic', 'isotropic')	0.00022493290411921413	0.104
('ample', 'meager')	0.0008196292761131711	0.108
('bottom', 'side')	0.0004819372108466999	0.108
('settled', 'unsettled')	0.0009029016940570863	0.108
('professional', 'unprofessional')	0.001688197876203201	0.11
('auspicious', 'inauspicious')	0.0007776363088241684	0.111
('diurnal', 'nocturnal')	0.00037279375906617857	0.111
('flattering', 'unflattering')	0.0007042568608415616	0.111
('acute', 'obtuse')	0.0006801428130032601	0.113
('gradual', 'sudden')	0.0006421955467826642	0.114
('compatible', 'incompatible')	0.0007197940472882594	0.115
('gross', 'net')	0.0005994471103234643	0.116
('bivalent', 'multivalent')	0.00017262493172083126	0.117
('common', 'individual')	0.00037432330567130356	0.117
('consumptive', 'generative')	0.00026501748910121286	0.119
('pleasant', 'unpleasant')	0.0013934057377391774	0.119
('tactful', 'tactless')	0.0007240885748093593	0.119
('careful', 'careless')	0.0009648797883889341	0.12
('overhead', 'subsurface')	0.0004997385496540762	0.121
('touched', 'untouched')	0.000601666605478092	0.121
('indoor', 'outdoor')	0.00036893208151913843	0.122
('asymmetrical', 'symmetrical')	0.00025772958332076403	0.125
('conformist', 'nonconformist')	0.0002735456675283885	0.125
('dry', 'wet')	0.0006714909159170309	0.125
('related', 'unrelated')	0.0006882338999442024	0.126
('shockable', 'unshockable')	0.000161375052502595	0.126
('amicable', 'hostile')	0.0004700119301962952	0.128
('conscious', 'unconscious')	0.0005762974281579404	0.13
('mesic', 'xeric')	0.00017911158153874384	0.13
('controlled', 'uncontrolled')	0.0005481247638054292	0.131
('nasty', 'nice')	0.001363082484823478	0.132
('absorbable', 'adsorbable')	0.0003922511856299443	0.133
('fancy', 'plain')	0.0004969140719843475	0.134
('structured', 'unstructured')	0.0004974656768684501	0.134
('desirable', 'undesirable')	0.0008375292285818861	0.136
('intermediate', 'terminal')	0.00031886731338072374	0.138
('leavened', 'unleavened')	0.0002636082374879471	0.139
('real', 'unreal')	0.0009964085841631162	0.139
('multilane', 'single-lane')	0.00014924428504910475	0.142
('illiterate', 'literate')	0.000693208662478532	0.143
('extensive', 'intensive')	0.000490224049294434	0.146
('hydrokinetic', 'hydrostatic')	0.0002650674096773631	0.146
('impassable', 'passable')	0.0006016241975876201	0.147
('insoluble', 'soluble')	0.0002824018987223572	0.148
('balanced', 'unbalanced')	0.000908491840111967	0.151
('one-piece', 'two-piece')	0.00022904396825507113	0.151
('crooked', 'straight')	0.0006283657048292198	0.152
('insubordinate', 'subordinate')	0.0006762849407915567	0.152
('irrational', 'rational')	0.0006175046414305923	0.153
('easy', 'uneasy')	0.0009672540676715653	0.155
('amphibious', 'terrestrial')	0.0002298874859239337	0.156
('qualitative', 'quantitative')	0.0002938481173598612	0.156
('eastern', 'western')	0.00031594960680877363	0.157
('actinomorphic', 'zygomorphic')	0.00011017240636158692	0.158
('ethical', 'unethical')	0.0005651134637313683	0.158
('insignificant', 'significant')	0.0010694937213440326	0.158
('pedunculate', 'sessile')	0.0002914811549721945	0.158
('breathing', 'breathless')	0.0005910775912409526	0.161
('foolish', 'wise')	0.0007867927995753709	0.161
('immortal', 'mortal')	0.0002003026656630883	0.165
('amphibious', 'aquatic')	0.0003251014880724023	0.166
('hardhearted', 'softhearted')	0.0001733942253143556	0.167
('loved', 'unloved')	0.0011793565632226694	0.169
('ambiguous', 'unambiguous')	0.00041715926036843716	0.171
('animate', 'inanimate')	0.00026024889281942324	0.171
('anti', 'pro')	0.00021757805840310826	0.173
('immiscible', 'miscible')	0.00014458852445361483	0.175
('reasonable', 'unreasonable')	0.0009652019107698837	0.176
('illegal', 'legal')	0.00030942732387301795	0.178
('new', 'old')	0.0006145931474342845	0.18
('useful', 'useless')	0.001073713987623343	0.18
('antemeridian', 'postmeridian')	0.00011095051620645764	0.181
('interesting', 'uninteresting')	0.0013624766939961362	0.182
('reliable', 'unreliable')	0.001139457564967812	0.182
('popular', 'unpopular')	0.0008245021743421999	0.185
('north', 'south')	0.00018859725640119757	0.186
('induced', 'spontaneous')	0.0003810681631817442	0.187
('deep', 'shallow')	0.00048185367267265366	0.189
('planned', 'unplanned')	0.0005544277744266874	0.19
('inward', 'outward')	0.00015044283243895737	0.194
('coastal', 'inland')	0.00027201896352314556	0.195
('strong', 'weak')	0.0008264656190847697	0.196
('playable', 'unplayable')	0.000518912939932518	0.197
('concentric', 'eccentric')	0.00042825317066903876	0.198
('hurried', 'unhurried')	0.00069380477341301	0.198
('beautiful', 'ugly')	0.0013017380876563529	0.2
('publishable', 'unpublishable')	0.00027227577920516544	0.2
('elegant', 'inelegant')	0.0011078599990298511	0.204
('familiar', 'strange')	0.0005201511599287074	0.204
('curable', 'incurable')	0.000239683871344939	0.205
('manageable', 'unmanageable')	0.0005264570023780866	0.207
('mitigated', 'unmitigated')	0.00031356484553150127	0.208
('organized', 'unorganized')	0.00085319918860461	0.208
('external', 'internal')	0.00013425884960097632	0.214
('bisexual', 'heterosexual')	0.0003531489218098127	0.216
('caudal', 'cephalic')	0.0001268711003286271	0.216
('acceptive', 'rejective')	8.353459587551724e-05	0.218
('insufficient', 'sufficient')	0.0006304551896435476	0.218
('dehiscent', 'indehiscent')	8.197762540582132e-05	0.219
('made', 'unmade')	0.001090111803814721	0.219
('covert', 'overt')	0.00021926537513124612	0.221
('traceable', 'untraceable')	0.00021825575445462257	0.223
('employable', 'unemployable')	0.00037747769389516635	0.227
('compressible', 'incompressible')	0.00019843153444877581	0.229
('inviting', 'uninviting')	0.0011396646643223839	0.229
('conjunct', 'disjunct')	0.0001429912058714673	0.231
('bound', 'free')	0.00029351068423006353	0.235
('maximum', 'minimum')	0.0002660161370135281	0.235
('downstream', 'upstream')	0.0001703612343568724	0.236
('feminine', 'masculine')	0.00015851353164675341	0.236
('fertile', 'sterile')	0.0002313150186778138	0.236
('efficient', 'inefficient')	0.0009013696932491499	0.237
('footed', 'footless')	0.00023946187564507495	0.239
('chartered', 'unchartered')	0.0003390782403631101	0.241
('meaningful', 'meaningless')	0.0006279337083090527	0.242
('center', 'right')	0.0005583964389942603	0.244
('hospitable', 'inhospitable')	0.0006324389047751983	0.248
('center', 'left')	0.00044010990337082535	0.25
('empirical', 'theoretical')	0.00013500340903455652	0.251
('overhand', 'underhand')	0.00015090125615588442	0.251
('gaseous', 'liquid')	0.00044654903366677864	0.252
('improbable', 'probable')	0.0003466997348606062	0.252
('valuable', 'worthless')	0.0007419370008866014	0.252
('full', 'thin')	0.00048184321896050687	0.254
('ectomorphic', 'mesomorphic')	0.00010610262411237534	0.256
('repentant', 'unrepentant')	0.0001393426691598228	0.257
('breakable', 'unbreakable')	0.00018313549482935855	0.258
('debilitating', 'invigorating')	0.00048134675258216034	0.258
('acceptable', 'unacceptable')	0.0003868643430542879	0.262
('bowed', 'plucked')	0.00025215561663658684	0.262
('disrespectful', 'respectful')	0.0005970187042770199	0.267
('seated', 'standing')	0.000426957111642888	0.268
('cultivated', 'uncultivated')	0.00042993353924114085	0.269
('necked', 'neckless')	0.00016202929599443573	0.27
('defeasible', 'indefeasible')	5.763216330885684e-05	0.272
('alternate', 'opposite')	0.00021753984832427117	0.273
('high-resolution', 'low-resolution')	0.0004544014513828843	0.273
('accentual', 'syllabic')	0.00011281573645476484	0.275
('broad-minded', 'narrow-minded')	0.0002407516308030027	0.275
('central', 'peripheral')	0.0002786975861117239	0.275
('enforceable', 'unenforceable')	0.00024831186378829456	0.276
